"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.ID","Gene.Name"
"ENSMUSG00000022634",95.3472071044293,0.969542734522826,0.416755677362816,2.32640558290168,0.0199969240769481,0.281431368892952,"ENSMUSG00000022634","Yaf2"
"ENSMUSG00000022635",85.4518807279353,0.100298393542439,0.379235420010127,0.264475279075358,0.791413711280669,0.980388620275529,"ENSMUSG00000022635","Zcrb1"
"ENSMUSG00000022636",238.958428633599,1.26897883771282,0.331740665344735,3.82521339792376,0.000130658858661207,0.010080429432289,"ENSMUSG00000022636","Alcam"
"ENSMUSG00000022637",193.648744442192,-0.289027527063441,0.291197694903438,-0.992547441556097,0.320930548876553,0.849835468415452,"ENSMUSG00000022637","Cblb"
"ENSMUSG00000022639",7.70918114943981,0.0902883000938104,1.39635151780846,0.064660151073933,0.948444591229524,0.9936526729113,"ENSMUSG00000022639","Dubr"
"ENSMUSG00000022641",191.099746007358,-0.419065477799481,0.271745788003448,-1.54212317651144,0.123043663932364,0.661909380642464,"ENSMUSG00000022641","Bbx"
"ENSMUSG00000022650",72.479272185093,-0.346020447943971,0.518994443904817,-0.666713202824635,0.504955343789357,0.922396743559192,"ENSMUSG00000022650","Retnlb"
"ENSMUSG00000022651",4.39706324542953,4.55272929774884,2.25551208802171,2.01849031176862,0.0435402221560243,NA,"ENSMUSG00000022651","Retnlg"
"ENSMUSG00000022656",531.348999575604,0.442994588347096,0.195970525495022,2.26051640790416,0.0237892192637341,0.310839049664774,"ENSMUSG00000022656","Nectin3"
"ENSMUSG00000022657",4.69594180104072,-5.6835999766095,1.94945053529026,-2.9154881715238,0.00355132568509836,0.103264210688097,"ENSMUSG00000022657","Cd96"
"ENSMUSG00000022658",8.04474503745059,-2.25897083395278,1.17744247209074,-1.91854030026759,0.055042537188038,0.473322105982964,"ENSMUSG00000022658","Tagln3"
"ENSMUSG00000022659",13.482996765184,-1.50548443724469,0.883595493356969,-1.70381633741141,0.0884154048096933,0.574943545126312,"ENSMUSG00000022659","Gcsam"
"ENSMUSG00000022661",25.4101049385777,1.13364536028816,0.649450398360328,1.7455457155008,0.0808899220644775,0.554668590199162,"ENSMUSG00000022661","Cd200"
"ENSMUSG00000022663",85.0866238237073,-0.510335883763599,0.451042036843714,-1.13145969128467,0.257861659957433,0.815371865759517,"ENSMUSG00000022663","Atg3"
"ENSMUSG00000022664",116.022203103181,-0.214551841733117,0.327432088009477,-0.655256004496745,0.512302941750118,0.923547625665529,"ENSMUSG00000022664","Slc35a5"
"ENSMUSG00000022665",24.4125161233176,0.214210023310151,0.743357355640474,0.288165606601939,0.773219974563999,0.978088666252561,"ENSMUSG00000022665","Ccdc80"
"ENSMUSG00000022667",5.37964183867508,0.161071841057022,1.85218194948505,0.0869632927271556,0.930700689689835,0.9936526729113,"ENSMUSG00000022667","Cd200r1"
"ENSMUSG00000022668",36.731349263644,-0.281418339127855,0.553187223537477,-0.508721689789333,0.610947316910685,0.947909665227538,"ENSMUSG00000022668","Gtpbp8"
"ENSMUSG00000022671",6.15979105835984,-2.83722520027538,1.52201901088718,-1.86411942293781,0.0623049355270173,0.496145059723183,"ENSMUSG00000022671","Mzt2"
"ENSMUSG00000022672",168.499912182891,-0.0236649228141265,0.304130319705782,-0.0778117842279591,0.93797777241411,0.9936526729113,"ENSMUSG00000022672","Prkdc"
"ENSMUSG00000022673",65.2131404394125,-0.67632172347937,0.508841766529185,-1.32913956354756,0.183801929653699,0.747353152649845,"ENSMUSG00000022673","Mcm4"
"ENSMUSG00000022674",41.0794334054847,-0.606714368515661,0.531557667933481,-1.14138955209576,0.253707850539055,0.810585610885082,"ENSMUSG00000022674","Ube2v2"
"ENSMUSG00000022676",5.01801951599277,2.95420906341052,2.08638601497912,1.41594558351182,0.156791437365871,0.712281223624844,"ENSMUSG00000022676","Snai2"
"ENSMUSG00000022677",116.656508587351,-0.407455863296261,0.317283078561044,-1.28420294313889,0.199070955682252,0.762841374060698,"ENSMUSG00000022677","Cep20"
"ENSMUSG00000022678",27.0352654577792,-0.953266674634864,0.681218054768731,-1.3993561502983,0.161706209344244,0.720333071774399,"ENSMUSG00000022678","Nde1"
"ENSMUSG00000022679",33.0131504672141,0.052167761603785,0.697341504984094,0.0748094889389596,0.940366291894693,0.9936526729113,"ENSMUSG00000022679","Mpv17l"
"ENSMUSG00000022680",719.211349633988,-0.107780069175628,0.188896857442854,-0.570576295628602,0.568286890587179,0.940512627635972,"ENSMUSG00000022680","Pdxdc1"
"ENSMUSG00000022681",62.1115500125227,-0.849573557497459,0.448940762016343,-1.8923956775093,0.0584382815225305,0.481569845896537,"ENSMUSG00000022681","Ntan1"
"ENSMUSG00000022682",111.740577442665,0.199827981174331,0.313216502217142,0.637986759189965,0.523482299309022,0.928675926222616,"ENSMUSG00000022682","Rrn3"
"ENSMUSG00000022683",23.6941372972567,-1.78049363579138,0.714313307386667,-2.49259480031999,0.0126813472717172,0.220843194661363,"ENSMUSG00000022683","Pla2g10"
"ENSMUSG00000022684",182.572241019104,-0.66231270097056,0.287448168860669,-2.30411174159052,0.0212163718027489,0.291355059291237,"ENSMUSG00000022684","Bfar"
"ENSMUSG00000022685",84.9690283306982,-0.227485887333128,0.453190284595375,-0.501965498965265,0.615691790095718,0.947909665227538,"ENSMUSG00000022685","Parn"
"ENSMUSG00000022686",32.1943893460794,-0.0489152362144201,0.605956075702591,-0.0807240626438213,0.935661400040305,0.9936526729113,"ENSMUSG00000022686","B3gnt5"
"ENSMUSG00000022687",24.3352045506011,-0.735933246397787,0.834953167823741,-0.88140661627281,0.378097777881413,0.882663234607154,"ENSMUSG00000022687","Boc"
"ENSMUSG00000022696",52.4215217068672,-0.102753576437636,0.461186564114503,-0.222802623564992,0.823689126022611,0.980531115329482,"ENSMUSG00000022696","Sidt1"
"ENSMUSG00000022698",452.749664908325,0.131801284351845,0.225959466913929,0.583296137807095,0.559693962055531,0.937791269173695,"ENSMUSG00000022698","Naa50"
"ENSMUSG00000022701",13.718651436664,-0.789735127613066,0.828786724070894,-0.952881006266593,0.340650364647194,0.860056742053671,"ENSMUSG00000022701","Ccdc191"
"ENSMUSG00000022702",27.1250697836397,-0.0872025201508318,0.641784316658208,-0.135875118614456,0.89192000550074,0.990068065476908,"ENSMUSG00000022702","Hira"
"ENSMUSG00000022704",49.3591196406469,0.127746813073461,0.498036561667269,0.256500873441511,0.797564106086332,0.980388620275529,"ENSMUSG00000022704","Qtrt2"
"ENSMUSG00000022705",2.5672727276517,-0.619462360145628,2.24211757319507,-0.27628451226261,0.782329550563536,NA,"ENSMUSG00000022705","Drd3"
"ENSMUSG00000022706",18.2800882396874,-1.23116480894456,1.06384860671907,-1.15727444785729,0.247160249661436,0.806686078454939,"ENSMUSG00000022706","Mrpl40"
"ENSMUSG00000022707",44.4580204587581,-0.0294588926422996,0.495930205295136,-0.0594012873742348,0.952632487695647,0.9936526729113,"ENSMUSG00000022707","Gbe1"
"ENSMUSG00000022708",346.757450232515,-0.501870683089548,0.23706967424561,-2.11697546169316,0.0342619304109614,0.378979407492429,"ENSMUSG00000022708","Zbtb20"
"ENSMUSG00000022710",792.189936986841,0.212368834118168,0.171546961575971,1.23796325022125,0.215729687669661,0.77912729205971,"ENSMUSG00000022710","Usp7"
"ENSMUSG00000022711",446.897901238675,-0.557443355368529,0.236407906733577,-2.35797255290936,0.0183750515095672,0.269963795049172,"ENSMUSG00000022711","Pmm2"
"ENSMUSG00000022718",94.9182339801111,-0.402060413458612,0.420551980297497,-0.956030246663434,0.339056953459799,0.859942575595697,"ENSMUSG00000022718","Dgcr8"
"ENSMUSG00000022721",58.0940102182117,0.790653925038341,0.58538656255672,1.35065267228735,0.176806719588719,0.741265310170837,"ENSMUSG00000022721","Trmt2a"
"ENSMUSG00000022722",5.96289520753388,-0.269998056033189,1.38025473906769,-0.195614656042088,0.844911788039393,0.984533088831823,"ENSMUSG00000022722","Arl6"
"ENSMUSG00000022723",142.165264141808,0.0733821316362671,0.39619396713192,0.185217690636448,0.85305829403187,0.985198823836541,"ENSMUSG00000022723","Crybg3"
"ENSMUSG00000022724",52.156346882279,-0.085623318985097,0.508461958966069,-0.168396705938843,0.866271199381287,0.986137861474686,"ENSMUSG00000022724","Riox2"
"ENSMUSG00000022742",114.414426918116,0.268337401358082,0.355546265353737,0.754718661131512,0.450417807143285,0.908916683096289,"ENSMUSG00000022742","Cpox"
"ENSMUSG00000022744",350.276067870103,-0.0477425609133869,0.290555872581278,-0.164314561909368,0.869483518751865,0.986854473526827,"ENSMUSG00000022744","Cldnd1"
"ENSMUSG00000022747",116.641971458246,1.56656091080067,0.350952857020144,4.46373602455315,8.05427846110737e-06,0.00116657865295643,"ENSMUSG00000022747","St3gal6"
"ENSMUSG00000022748",4.69778670897307,-0.0411472019767679,1.312573487409,-0.031348493910228,0.974991616845032,0.994256175978169,"ENSMUSG00000022748","Cmss1"
"ENSMUSG00000022749",382.686325906335,0.0143946333552799,0.257136152125176,0.0559805894126954,0.955357270313905,0.9936526729113,"ENSMUSG00000022749","Tbc1d23"
"ENSMUSG00000022750",161.308188637534,0.524799220971958,0.353013756796208,1.48662541011092,0.13711377279897,0.685629244689621,"ENSMUSG00000022750","Klhl22"
"ENSMUSG00000022751",31.5076720964995,0.00589197714284583,0.68335024571376,0.00862219217714872,0.993120571220326,0.9985094789981,"ENSMUSG00000022751","Nit2"
"ENSMUSG00000022752",469.5484878483,-0.0737409307501881,0.206846426537687,-0.356500868709726,0.72146550163679,0.971053916370355,"ENSMUSG00000022752","Tomm70a"
"ENSMUSG00000022755",1851.27652895982,-0.328457396265464,0.214112268379308,-1.53404285869126,0.125019109316961,0.666233386096251,"ENSMUSG00000022755","Adgrg7"
"ENSMUSG00000022756",29.004274823064,-0.233355675774688,0.765997944156124,-0.304642692000654,0.760638301063499,0.977682100376685,"ENSMUSG00000022756","Slc7a4"
"ENSMUSG00000022757",212.189216035613,0.667114085307378,0.282817727598937,2.35881283316656,0.0183334999020206,0.269869821664164,"ENSMUSG00000022757","Tfg"
"ENSMUSG00000022760",22.3341704588017,-0.953019394468299,0.788652346917498,-1.20841508707004,0.226887639436769,0.791479864433815,"ENSMUSG00000022760","Thap7"
"ENSMUSG00000022761",137.039695858659,-0.208868476000579,0.322791307964606,-0.647069703696858,0.517586832077219,0.92552709347391,"ENSMUSG00000022761","Lztr1"
"ENSMUSG00000022765",229.852300952179,-0.213687805814977,0.272268683366542,-0.784841661452853,0.432546410094944,0.905138865468701,"ENSMUSG00000022765","Snap29"
"ENSMUSG00000022766",11.1639690784422,0.0464200825656085,1.28947540259438,0.0359991997305361,0.971282997064532,0.994256175978169,"ENSMUSG00000022766","Serpind1"
"ENSMUSG00000022768",75.1849565252515,-0.0371717202183921,0.524425527333359,-0.0708808368032843,0.943492595024568,0.9936526729113,"ENSMUSG00000022768","Ccdc116"
"ENSMUSG00000022769",35.7871451401583,-0.388826370656544,0.682488513461046,-0.569718556411627,0.568868602129629,0.940631554365131,"ENSMUSG00000022769","Sdf2l1"
"ENSMUSG00000022770",427.819029593128,-0.197421239223783,0.24017244388612,-0.821997877980509,0.411078104626972,0.897037833966602,"ENSMUSG00000022770","Dlg1"
"ENSMUSG00000022771",151.716435107835,-0.283004239564594,0.292791688583879,-0.966571971128609,0.333758052006318,0.857350519231602,"ENSMUSG00000022771","Ppil2"
"ENSMUSG00000022772",239.263242112092,-0.458958371733588,0.244933700096668,-1.87380655072149,0.0609570931918761,0.49127257311017,"ENSMUSG00000022772","Senp5"
"ENSMUSG00000022773",16.7692552915354,-0.58915052390164,0.793628125856552,-0.742350862711397,0.457874782570452,0.91044972221446,"ENSMUSG00000022773","Ypel1"
"ENSMUSG00000022774",35.3303420676257,-0.0913993629766009,0.539527308502395,-0.169406370236022,0.865477013201705,0.986137861474686,"ENSMUSG00000022774","Ncbp2"
"ENSMUSG00000022779",102.811505535888,0.0173519037740425,0.344305339138261,0.0503968478022197,0.959806148285813,0.9936526729113,"ENSMUSG00000022779","Top3b"
"ENSMUSG00000022781",1209.32787002069,0.281694454861232,0.154036914690694,1.82874641073456,0.0674376063367814,0.514219194695302,"ENSMUSG00000022781","Pak2"
"ENSMUSG00000022787",16.8805461587411,-0.0914039806787852,1.14627488698913,-0.0797400184862047,0.936444030624125,0.9936526729113,"ENSMUSG00000022787","Wdr53"
"ENSMUSG00000022788",806.60390017103,-0.619693973867225,0.168519348472293,-3.67728678923246,0.000235727963680134,0.0163480405409862,"ENSMUSG00000022788","Fgd4"
"ENSMUSG00000022789",505.925988025977,0.254708888096433,0.220292210428038,1.15623193213016,0.247586301800491,0.807629585795022,"ENSMUSG00000022789","Dnm1l"
"ENSMUSG00000022791",278.974566310925,0.439825205010776,0.271148352105137,1.62208326768748,0.104785520322511,0.621627547724696,"ENSMUSG00000022791","Tnk2"
"ENSMUSG00000022792",19.974573111469,-0.404235989385923,0.760241589370873,-0.531720436026715,0.594919635772341,0.944710058596639,"ENSMUSG00000022792","Yars2"
"ENSMUSG00000022793",142.458602658032,0.00755005352791504,0.377124624318636,0.0200200491854808,0.984027378832919,0.996545844597266,"ENSMUSG00000022793","B4galt4"
"ENSMUSG00000022797",1329.05882195009,-0.630069929578635,0.201577651466985,-3.12569337420736,0.00177386402437371,0.0642314489769095,"ENSMUSG00000022797","Tfrc"
"ENSMUSG00000022799",99.8707077444701,0.740010356956261,0.362434036630089,2.0417794196066,0.0411734166062709,0.415092458328742,"ENSMUSG00000022799","Arhgap31"
"ENSMUSG00000022800",266.070995315785,0.399125363591526,0.283786109910152,1.40643022915354,0.159596409140189,0.716715698622034,"ENSMUSG00000022800","Fyttd1"
"ENSMUSG00000022801",159.063977283999,-0.234749464757578,0.330698423078427,-0.709859643636418,0.477791178384766,0.916425489906891,"ENSMUSG00000022801","Lrch3"
"ENSMUSG00000022802",18.2032741806463,-0.536828855182015,1.00016042121454,-0.536742750258123,0.591445321845094,0.943904168643718,"ENSMUSG00000022802","Lmln"
"ENSMUSG00000022803",5.72430812525108,0.925780010645652,1.67921860295153,0.551315956730365,0.581417101849646,0.942673041569402,"ENSMUSG00000022803","Popdc2"
"ENSMUSG00000022805",1.72927643566157,1.32826232370927,2.22643732282536,0.596586443324485,0.550783524515532,NA,"ENSMUSG00000022805","Cfap91"
"ENSMUSG00000022807",144.92032077911,-0.550902448226823,0.322041754071717,-1.71065534596529,0.0871447554940437,0.571922478427552,"ENSMUSG00000022807","Osbpl11"
"ENSMUSG00000022808",354.466981908904,0.516309830581797,0.240595612644981,2.14596527719587,0.0318757490758628,0.362741165417625,"ENSMUSG00000022808","Snx4"
"ENSMUSG00000022809",261.384203070901,-0.083016681920676,0.259339917034572,-0.320107613474748,0.748886754374207,0.975280669860059,"ENSMUSG00000022809","Nr1i2"
"ENSMUSG00000022811",444.230205091065,0.0141448758041518,0.190185757146865,0.0743740015885038,0.940712795223354,0.9936526729113,"ENSMUSG00000022811","Zfp148"
"ENSMUSG00000022812",940.049764002821,0.214740425673706,0.177929456413609,1.20688518923212,0.227476362271411,0.791479864433815,"ENSMUSG00000022812","Gsk3b"
"ENSMUSG00000022814",37.6993067210414,-0.336008342393855,0.5885061944494,-0.570951241572267,0.568032694778844,0.940488830293685,"ENSMUSG00000022814","Umps"
"ENSMUSG00000022816",102.337291998994,2.24488043677446,0.444543734769291,5.04985282930487,4.42150570943822e-07,0.000119093644135097,"ENSMUSG00000022816","Fstl1"
"ENSMUSG00000022817",180.55920447801,0.298457339819995,0.340642223015446,0.876160733035322,0.380942660012612,0.882862839161732,"ENSMUSG00000022817","Itgb5"
"ENSMUSG00000022820",37.3715835032515,0.251881322330541,0.529091692754107,0.476063649798414,0.634029032824201,0.949868787844399,"ENSMUSG00000022820","Ndufb4"
"ENSMUSG00000022822",430.283696249572,-0.290057303877344,0.227211417645716,-1.27659651474743,0.201744732968623,0.76440939912815,"ENSMUSG00000022822","Abcc5"
"ENSMUSG00000022824",5981.87618682961,-0.166649735257232,0.187514790367002,-0.888728483396251,0.374149019299431,0.882643781843554,"ENSMUSG00000022824","Muc13"
"ENSMUSG00000022827",94.4281383767856,0.18243187427104,0.386503343414114,0.472005940904827,0.636922548108417,0.949908407640539,"ENSMUSG00000022827","Rabl3"
"ENSMUSG00000022828",26.1112271344745,-0.00883589998443433,0.6717551645763,-0.0131534529995128,0.989505365549917,0.998152160137179,"ENSMUSG00000022828","Gtf2e1"
"ENSMUSG00000022829",3.92766381110313,-2.63896681446796,1.82515619153005,-1.4458854681668,0.148209328476853,NA,"ENSMUSG00000022829","Stxbp5l"
"ENSMUSG00000022831",9.58674227692402,-0.117561524286901,1.02235775536072,-0.114990592745514,0.90845257848248,0.992809839872365,"ENSMUSG00000022831","Hcls1"
"ENSMUSG00000022833",25.7954170483041,-0.493164546386392,0.627937772817895,-0.785371684479653,0.432235677458889,0.905138865468701,"ENSMUSG00000022833","Ccdc14"
"ENSMUSG00000022836",556.861591167626,-0.264124222181517,0.246763729056611,-1.07035269401738,0.284460584081557,0.834709869303211,"ENSMUSG00000022836","Mylk"
"ENSMUSG00000022837",9.38983493822593,0.930757232460008,1.53714050984824,0.605512135355732,0.544838763880287,0.935318585111389,"ENSMUSG00000022837","Iqcb1"
"ENSMUSG00000022840",19.4545225186175,-1.2443311886893,0.898497176358812,-1.38490272582936,0.166082213434314,0.723945839839844,"ENSMUSG00000022840","Adcy5"
"ENSMUSG00000022841",182.194654973778,0.314731271134693,0.296077107200143,1.06300441162423,0.287779950702078,0.837594312021303,"ENSMUSG00000022841","Ap2m1"
"ENSMUSG00000022843",699.428304425393,-0.336394661658753,0.247837348091046,-1.35732029191651,0.174679462468078,0.737583549854896,"ENSMUSG00000022843","Clcn2"
"ENSMUSG00000022844",19.3568552919878,0.62198410911626,0.726829628120862,0.85574952513195,0.39213633985906,0.88809966915228,"ENSMUSG00000022844","Pdia5"
"ENSMUSG00000022847",25.3048015202708,0.403679340745951,0.751017014971642,0.537510246370642,0.590915209155074,0.943904168643718,"ENSMUSG00000022847","Thpo"
"ENSMUSG00000022848",247.356979619149,0.216163795116471,0.283997691805277,0.761146309825234,0.446569682659935,0.908702828619599,"ENSMUSG00000022848","Slc49a4"
"ENSMUSG00000022849",43.8096157392986,-0.390926697406709,0.616356483153407,-0.634254215039075,0.525914931175377,0.929691645173928,"ENSMUSG00000022849","Hspbap1"
"ENSMUSG00000022853",347.858104122765,-0.269745926011534,0.344998314495309,-0.781876069180627,0.434287410192621,0.905838921645924,"ENSMUSG00000022853","Ehhadh"
"ENSMUSG00000022855",306.947316082194,0.419494078384705,0.263479804338825,1.59212991461483,0.111355516756505,0.636579464287351,"ENSMUSG00000022855","Senp2"
"ENSMUSG00000022856",55.2821271855005,0.502285615643337,0.455655489768883,1.1023363635937,0.27031546599021,0.827564876991579,"ENSMUSG00000022856","Tmem41a"
"ENSMUSG00000022858",345.24949108519,-0.108850572025797,0.214666453969086,-0.507068384524916,0.612106837173706,0.947909665227538,"ENSMUSG00000022858","Tra2b"
"ENSMUSG00000022861",9.22125221389203,-2.12764020102951,1.42463781939595,-1.49346042345811,0.13531670650497,0.684494435431677,"ENSMUSG00000022861","Dgkg"
"ENSMUSG00000022863",67.4460246994429,-0.837823368516619,0.450921971252474,-1.85802294394636,0.0631657561582176,0.500146392107847,"ENSMUSG00000022863","Btg3"
"ENSMUSG00000022864",17.847426316811,1.30385689497646,1.08301157391936,1.20391778479142,0.228621357060681,0.791479864433815,"ENSMUSG00000022864","D16Ertd472e"
"ENSMUSG00000022865",1487.0122352521,-0.23692352156962,0.207043630801195,-1.14431687974558,0.252492245457884,0.810088674710163,"ENSMUSG00000022865","Cxadr"
"ENSMUSG00000022867",515.399387112063,0.0139041619776396,0.252712907871169,0.0550195955353727,0.956122852457657,0.9936526729113,"ENSMUSG00000022867","Usp25"
"ENSMUSG00000022868",7.54767997175243,3.33388637945025,1.73690286937759,1.9194431871973,0.0549282697770968,0.473322105982964,"ENSMUSG00000022868","Ahsg"
"ENSMUSG00000022876",10.74192251537,1.65548066787269,1.19378277738669,1.38675201153154,0.165517394749836,0.723945839839844,"ENSMUSG00000022876","Samsn1"
"ENSMUSG00000022878",10.222936119688,-1.89541381737452,1.59067473182667,-1.19157850404646,0.233426557835098,0.79541633120278,"ENSMUSG00000022878","Adipoq"
"ENSMUSG00000022881",6.98765081759877,-1.44660494569593,1.38295096979571,-1.04602764471803,0.295548269128364,0.837611775214489,"ENSMUSG00000022881","Rfc4"
"ENSMUSG00000022883",21.907710778567,1.36911398990557,0.706169042717214,1.93879072443825,0.0525268260355391,0.463826445564611,"ENSMUSG00000022883","Robo1"
"ENSMUSG00000022884",1039.65352199815,-0.133820965249202,0.183045353222502,-0.731080920074133,0.464729727733184,0.912362638957324,"ENSMUSG00000022884","Eif4a2"
"ENSMUSG00000022885",30.2231712049934,-1.00911936091706,0.654942134066133,-1.54077636546615,0.123371223505588,0.662742615283866,"ENSMUSG00000022885","St6gal1"
"ENSMUSG00000022886",4.90266868396996,5.75423324737571,2.3302108707553,2.46940451595721,0.0135338131668279,0.226379393374416,"ENSMUSG00000022886","Prl2a1"
"ENSMUSG00000022887",2.61752683156885,0.0721796360122862,2.174915995283,0.033187321335091,0.973525208663196,NA,"ENSMUSG00000022887","Masp1"
"ENSMUSG00000022889",87.0052172012533,-0.00319774529246801,0.438610150084257,-0.00729063222055789,0.99418296864519,0.998690652779588,"ENSMUSG00000022889","Mrpl39"
"ENSMUSG00000022890",353.391144296499,0.118376525099788,0.300997197759605,0.393281153382467,0.694111836518517,0.965320436596534,"ENSMUSG00000022890","Atp5j"
"ENSMUSG00000022892",1268.53944207837,0.0905187043937213,0.204957580052524,0.441646043881491,0.65874535966377,0.956006003098817,"ENSMUSG00000022892","App"
"ENSMUSG00000022893",15.2290267632636,1.74049783011155,0.893346585826144,1.94828956390088,0.0513803251771389,0.45943047900094,"ENSMUSG00000022893","Adamts1"
"ENSMUSG00000022894",10.2609919886971,-0.0493191994847803,1.07662599530813,-0.0458090364710777,0.963462456311115,0.9936526729113,"ENSMUSG00000022894","Adamts5"
"ENSMUSG00000022895",968.456126356959,0.557761217536459,0.224541466853469,2.48400095248528,0.0129915460525743,0.222859448653824,"ENSMUSG00000022895","Ets2"
"ENSMUSG00000022897",338.395232531174,-0.19544394556479,0.206703572835141,-0.945527660137104,0.344389556315275,0.862217825235605,"ENSMUSG00000022897","Dyrk1a"
"ENSMUSG00000022898",165.844315800555,0.0999876287905348,0.301064703794956,0.332113421235299,0.739803616095996,0.973658571605869,"ENSMUSG00000022898","Vps26c"
"ENSMUSG00000022899",110.994808188491,-0.549840443468443,0.528349053405143,-1.0406764996072,0.29802571355864,0.837611775214489,"ENSMUSG00000022899","Slc15a2"
"ENSMUSG00000022900",1988.08854561511,-0.310797186084944,0.177167545167524,-1.75425575711998,0.079386693093867,0.548772579500288,"ENSMUSG00000022900","Ildr1"
"ENSMUSG00000022901",10.2368761566515,0.210883037034611,1.64250507099415,0.128391102565651,0.897839472007303,0.990827461597585,"ENSMUSG00000022901","Cd86"
"ENSMUSG00000022905",312.996567686482,0.178346871238442,0.235999331651764,0.755709221675284,0.449823553896514,0.908916683096289,"ENSMUSG00000022905","Kpna1"
"ENSMUSG00000022906",615.260700045398,-0.188650744405884,0.236493656258801,-0.797698963220554,0.425045205657354,0.903061983527106,"ENSMUSG00000022906","Parp9"
"ENSMUSG00000022911",64.3149449955655,0.140837230336233,0.485946003963127,0.289820739727535,0.771953380498517,0.977789657841989,"ENSMUSG00000022911","Arl13b"
"ENSMUSG00000022912",50.1614603026095,1.00347146232593,0.510417579907675,1.965981388234,0.0493007605575702,0.452159245424358,"ENSMUSG00000022912","Pros1"
"ENSMUSG00000022913",7.21159775136717,-1.71951656206703,1.33492459406599,-1.28810014416592,0.197711105171926,0.76165541860477,"ENSMUSG00000022913","Psmg1"
"ENSMUSG00000022914",381.085921016216,-0.347934479855619,0.225134586447159,-1.54545103596191,0.12223720373859,0.661199426606738,"ENSMUSG00000022914","Brwd1"
"ENSMUSG00000022935",3.30760269488377,4.04862032561533,2.12547314216483,1.90480897890422,0.0568049063028194,NA,"ENSMUSG00000022935","Grik1"
"ENSMUSG00000022938",714.024432071112,-0.328306366352454,0.174776384070191,-1.87843665549578,0.0603214549880218,0.488137829516761,"ENSMUSG00000022938","Fam3b"
"ENSMUSG00000022940",26.977021456245,0.321339034417098,0.653216683764871,0.491933293199176,0.622766501366864,0.947909665227538,"ENSMUSG00000022940","Pigp"
"ENSMUSG00000022941",4.03327113902253,5.47325072480463,2.44197489140354,2.24132145832951,0.0250052599665203,NA,"ENSMUSG00000022941","Ripply3"
"ENSMUSG00000022945",13.2696434882425,-0.19004678727682,1.00972432975542,-0.188216507888696,0.8507069323256,0.984659097844783,"ENSMUSG00000022945","Chaf1b"
"ENSMUSG00000022946",653.763773006894,-0.252663023264461,0.183734022717709,-1.3751564327999,0.169082951912928,0.727926835104969,"ENSMUSG00000022946","Dop1b"
"ENSMUSG00000022947",37.2777489413659,-0.268730505777377,0.594619598256328,-0.45193684595228,0.65131447950768,0.953397075596109,"ENSMUSG00000022947","Cbr3"
"ENSMUSG00000022948",33.8546719681801,-0.479391498371334,0.616130688061161,-0.778067880176335,0.436528997017957,0.906073231890288,"ENSMUSG00000022948","Setd4"
"ENSMUSG00000022949",9.37507163115198,4.38140751404498,1.70944120246379,2.56306418011343,0.0103752867505491,0.194783836893471,"ENSMUSG00000022949","Clic6"
"ENSMUSG00000022951",57.8473081423767,0.248390728779571,0.420353022209883,0.590909820211901,0.554580845786801,0.936465071481119,"ENSMUSG00000022951","Rcan1"
"ENSMUSG00000022952",507.413023508129,1.0246125228732,0.218536352058007,4.68852213018197,2.75185160295911e-06,0.000519549710965342,"ENSMUSG00000022952","Runx1"
"ENSMUSG00000022956",88.2208554115147,-0.0676429730165542,0.438286351234735,-0.154335111796184,0.877345513753552,0.988933934828719,"ENSMUSG00000022956","Atp5o"
"ENSMUSG00000022957",140.587628184625,-0.2820530001254,0.36447648504919,-0.773857880261697,0.439014839888106,0.906258416286412,"ENSMUSG00000022957","Itsn1"
"ENSMUSG00000022960",29.5575187457698,-0.26098622108098,0.772076153006863,-0.33803170848441,0.735339292864553,0.972995273924802,"ENSMUSG00000022960","Donson"
"ENSMUSG00000022961",1804.47345569766,-0.0869552682322254,0.157178536354171,-0.553226097208901,0.580108598914128,0.942334189951563,"ENSMUSG00000022961","Son"
"ENSMUSG00000022962",83.5597486121549,-0.154454141649719,0.361114955935866,-0.427714607525561,0.668858913524287,0.957838904891184,"ENSMUSG00000022962","Gart"
"ENSMUSG00000022964",230.021283441356,0.246695230283787,0.293652073010497,0.840093610628003,0.400855902264119,0.891282268533359,"ENSMUSG00000022964","Tmem50b"
"ENSMUSG00000022965",778.720618721387,-0.18145811655847,0.185975864238039,-0.975707881783052,0.329209245262353,0.854491549435215,"ENSMUSG00000022965","Ifngr2"
"ENSMUSG00000022967",281.838439536601,-0.22598336692627,0.22803434695892,-0.991005828463991,0.321682734255754,0.850681307509702,"ENSMUSG00000022967","Ifnar1"
"ENSMUSG00000022969",274.527047119824,0.215054980359106,0.263606289272637,0.81581885224553,0.414603749206897,0.898809480670122,"ENSMUSG00000022969","Il10rb"
"ENSMUSG00000022971",21.0599935636141,1.10317672069582,0.780767637801206,1.41293858413828,0.157673782947135,0.713248553207826,"ENSMUSG00000022971","Ifnar2"
"ENSMUSG00000022972",4.51612931250605,2.47757650071563,1.77098739346234,1.39898031451929,0.161818886316429,NA,"ENSMUSG00000022972","Cfap298"
"ENSMUSG00000022973",426.057156956572,-0.47976693244269,0.23869518271681,-2.00995649339053,0.0444357937325509,0.428325316249093,"ENSMUSG00000022973","Synj1"
