"Gene.Name","Gene.ID.x","log2FoldChange","padj","Gene.ID.y","atlas_log2FC","direction_R","direction_ATLAS","match"
"Tbp","ENSMUSG00000014767",-0.617450691045232,0.634884549530568,"ENSMUSG00000014767",-0.5,"Down","Down",TRUE
"Tbpl1","ENSMUSG00000071359",0.675559585725223,0.65920121005734,"ENSMUSG00000071359",0.5,"Up","Up",TRUE
"Tbrg1","ENSMUSG00000011114",0.202814490285389,0.923319877356822,"ENSMUSG00000011114",0.2,"Up","Up",TRUE
"Tbrg4","ENSMUSG00000000384",-0.327007173464936,0.825119057843309,"ENSMUSG00000000384",-0.3,"Down","Down",TRUE
"Tbx3","ENSMUSG00000018604",-0.217308300120546,0.900691057238106,"ENSMUSG00000018604",-0.2,"Down","Down",TRUE
"Tbxas1","ENSMUSG00000029925",-0.709908919685049,0.837611775214489,"ENSMUSG00000029925",-0.4,"Down","Down",TRUE
"Tc2n","ENSMUSG00000021187",0.997850487680249,0.0166074742343572,"ENSMUSG00000021187",1,"Up","Up",TRUE
"Tcaf1","ENSMUSG00000036667",0.375643818831562,0.880781751408972,"ENSMUSG00000036667",0.3,"Up","Up",TRUE
"Tcaf2","ENSMUSG00000029851",0.272740439637974,0.925983790199958,"ENSMUSG00000029851",0.2,"Up","Up",TRUE
"Tcaim","ENSMUSG00000046603",-0.324630222580179,0.951398683490444,"ENSMUSG00000046603",-0.2,"Down","Down",TRUE
"Tcea1","ENSMUSG00000033813",0.258262354769013,0.912362638957324,"ENSMUSG00000033813",0.3,"Up","Up",TRUE
"Tcea1-ps1","ENSMUSG00000067869",0.318016621379174,0.958125549089486,"ENSMUSG00000067869",0.1,"Up","Up",TRUE
"Tcea3","ENSMUSG00000001604",0.276261251748073,0.971618534563176,"ENSMUSG00000001604",0.1,"Up","Up",TRUE
"Tceal9","ENSMUSG00000042712",0.115964044950629,0.980388620275529,"ENSMUSG00000042712",0.1,"Up","Up",TRUE
"Tceanc","ENSMUSG00000051224",-0.545438672584959,0.950916624723889,"ENSMUSG00000051224",-0.2,"Down","Down",TRUE
"Tceanc2","ENSMUSG00000028619",0.480109754872502,0.84903872985172,"ENSMUSG00000028619",0.4,"Up","Up",TRUE
"Tcerg1","ENSMUSG00000024498",0.147620139831757,0.945787123022827,"ENSMUSG00000024498",0.1,"Up","Up",TRUE
"Tcf12","ENSMUSG00000032228",-0.189341125217681,0.864829268482312,"ENSMUSG00000032228",-0.2,"Down","Down",TRUE
"Tcf20","ENSMUSG00000041852",-0.145063061771875,0.91044972221446,"ENSMUSG00000041852",-0.1,"Down","Down",TRUE
"Tcf23","ENSMUSG00000006642",1.50753421602677,0.0873014993062904,"ENSMUSG00000006642",1.2,"Up","Up",TRUE
"Tcf24","ENSMUSG00000099032",1.14707041234175,0.653809955829079,"ENSMUSG00000099032",0.7,"Up","Up",TRUE
"Tcf3","ENSMUSG00000020167",-0.22267445315922,0.959072968311135,"ENSMUSG00000020167",-0.2,"Down","Down",TRUE
"Tcf7l1","ENSMUSG00000055799",-0.419517951396902,0.905128320272009,"ENSMUSG00000055799",-0.3,"Down","Down",TRUE
"Tcf7l2","ENSMUSG00000024985",-0.643388055178524,0.0489333740412,"ENSMUSG00000024985",-0.6,"Down","Down",TRUE
"Tchp","ENSMUSG00000002486",-0.0480492259045993,0.9936526729113,"ENSMUSG00000002486",-0.1,"Down","Down",TRUE
"Tcim","ENSMUSG00000056313",0.439452661820873,0.764969748923396,"ENSMUSG00000056313",0.4,"Up","Up",TRUE
"Tcirg1","ENSMUSG00000001750",0.354046448261461,0.910397500734499,"ENSMUSG00000001750",0.3,"Up","Up",TRUE
"Tcof1","ENSMUSG00000024613",-0.0876834380622823,0.984533088831823,"ENSMUSG00000024613",-0.1,"Down","Down",TRUE
"Tcp1","ENSMUSG00000068039",0.260419200559235,0.840050777892321,"ENSMUSG00000068039",0.3,"Up","Up",TRUE
"Tcp11l2","ENSMUSG00000020034",0.830735016006544,0.76298371944206,"ENSMUSG00000020034",0.5,"Up","Up",TRUE
"Tcta","ENSMUSG00000039461",-0.157249597243259,0.971053916370355,"ENSMUSG00000039461",-0.1,"Down","Down",TRUE
"Tctn1","ENSMUSG00000038593",-0.520625726391051,0.918567785691546,"ENSMUSG00000038593",-0.3,"Down","Down",TRUE
"Tdp1","ENSMUSG00000021177",0.728893097091757,0.912362638957324,"ENSMUSG00000021177",0.3,"Up","Up",TRUE
"Tdrd1","ENSMUSG00000025081",-1.57453273402933,0.472545902396071,"ENSMUSG00000025081",-0.8,"Down","Down",TRUE
"Tdrd3","ENSMUSG00000022019",-0.791823516254485,0.290230491576895,"ENSMUSG00000022019",-0.7,"Down","Down",TRUE
"Tdrd7","ENSMUSG00000035517",0.324721173425837,0.778523929795396,"ENSMUSG00000035517",0.3,"Up","Up",TRUE
"Tead1","ENSMUSG00000055320",0.492077282397556,0.299542315477022,"ENSMUSG00000055320",0.5,"Up","Up",TRUE
"Tead3","ENSMUSG00000002249",1.06073154834382,0.485160655403338,"ENSMUSG00000002249",0.7,"Up","Up",TRUE
"Tec","ENSMUSG00000029217",0.465998453309661,0.761937576587946,"ENSMUSG00000029217",0.4,"Up","Up",TRUE
"Tecpr1","ENSMUSG00000066621",0.92924873640921,0.473322105982964,"ENSMUSG00000066621",0.6,"Up","Up",TRUE
"Tecpr2","ENSMUSG00000021275",-0.346968343896461,0.916425489906891,"ENSMUSG00000021275",-0.2,"Down","Down",TRUE
"Tecr","ENSMUSG00000031708",-0.0965459030498245,0.971108796644868,"ENSMUSG00000031708",-0.1,"Down","Down",TRUE
"Tedc1","ENSMUSG00000037466",0.567878415576415,0.895170660489105,"ENSMUSG00000037466",0.4,"Up","Up",TRUE
"Tef","ENSMUSG00000022389",-1.42780338905816,0.51524430324823,"ENSMUSG00000022389",-1,"Down","Down",TRUE
"Telo2","ENSMUSG00000024170",0.427040863988002,0.943898283213427,"ENSMUSG00000024170",0.2,"Up","Up",TRUE
"Ten1","ENSMUSG00000020778",0.312718139394609,0.971108796644868,"ENSMUSG00000020778",0.1,"Up","Up",TRUE
"Tenm3","ENSMUSG00000031561",2.09405834025997,0.0260708542319409,"ENSMUSG00000031561",1.4,"Up","Up",TRUE
"Tent2","ENSMUSG00000042167",-0.252946509238447,0.908158893417638,"ENSMUSG00000042167",-0.2,"Down","Down",TRUE
"Tent4a","ENSMUSG00000034575",-0.036086172502524,0.992809839872365,"ENSMUSG00000034575",-0.1,"Down","Down",TRUE
"Tent4b","ENSMUSG00000036779",0.421195342202781,0.61264856672829,"ENSMUSG00000036779",0.4,"Up","Up",TRUE
"Tent5a","ENSMUSG00000032265",-0.348684280649835,0.747083358287705,"ENSMUSG00000032265",-0.3,"Down","Down",TRUE
"Tent5c","ENSMUSG00000044468",0.714962475161416,0.878401214256486,"ENSMUSG00000044468",0.6,"Up","Up",TRUE
"Tep1","ENSMUSG00000006281",-0.186413148280363,0.882782314279027,"ENSMUSG00000006281",-0.2,"Down","Down",TRUE
"Tepsin","ENSMUSG00000025377",-0.15263927669319,0.980388620275529,"ENSMUSG00000025377",-0.1,"Down","Down",TRUE
"Terf1","ENSMUSG00000025925",-0.233324591376777,0.947909665227538,"ENSMUSG00000025925",-0.2,"Down","Down",TRUE
"Terf2","ENSMUSG00000031921",0.467588116887106,0.848626908015526,"ENSMUSG00000031921",0.4,"Up","Up",TRUE
"Terf2ip","ENSMUSG00000033430",0.0627152373909596,0.986029102102247,"ENSMUSG00000033430",0.1,"Up","Up",TRUE
"Tes","ENSMUSG00000029552",0.176695556846255,0.888073296435024,"ENSMUSG00000029552",0.2,"Up","Up",TRUE
"Tesk1","ENSMUSG00000028458",0.482479439436784,0.82360478424369,"ENSMUSG00000028458",0.4,"Up","Up",TRUE
"Tesk2","ENSMUSG00000033985",-0.364252337376302,0.837611775214489,"ENSMUSG00000033985",-0.3,"Down","Down",TRUE
"Tet2","ENSMUSG00000040943",-0.625802172453762,0.19195567958,"ENSMUSG00000040943",-0.6,"Down","Down",TRUE
"Tet3","ENSMUSG00000034832",-0.190568287551043,0.837611775214489,"ENSMUSG00000034832",-0.2,"Down","Down",TRUE
"Tex10","ENSMUSG00000028345",0.293531983722984,0.933114960211569,"ENSMUSG00000028345",0.2,"Up","Up",TRUE
"Tex2","ENSMUSG00000040548",0.67121384686897,0.247060065820533,"ENSMUSG00000040548",0.6,"Up","Up",TRUE
"Tex261","ENSMUSG00000014748",-0.16244923284935,0.919312567150089,"ENSMUSG00000014748",-0.1,"Down","Down",TRUE
"Tex30","ENSMUSG00000026049",0.617869494829595,0.898523191498794,"ENSMUSG00000026049",0.3,"Up","Up",TRUE
"Tex9","ENSMUSG00000090626",0.0879598254000076,0.985511275598231,"ENSMUSG00000090626",0.1,"Up","Up",TRUE
"Tfam","ENSMUSG00000003923",-0.17201259109718,0.957838904891184,"ENSMUSG00000003923",-0.1,"Down","Down",TRUE
"Tfap4","ENSMUSG00000005718",0.228037649632246,0.969433353915928,"ENSMUSG00000005718",0.1,"Up","Up",TRUE
"Tfb2m","ENSMUSG00000026492",-0.285917373222672,0.951398683490444,"ENSMUSG00000026492",-0.2,"Down","Down",TRUE
"Tfcp2l1","ENSMUSG00000026380",-0.538521127869314,0.324860595360513,"ENSMUSG00000026380",-0.5,"Down","Down",TRUE
"Tfdp1","ENSMUSG00000038482",0.267713302964176,0.852740842631206,"ENSMUSG00000038482",0.2,"Up","Up",TRUE
"Tfdp2","ENSMUSG00000032411",-0.284851169607622,0.898809480670122,"ENSMUSG00000032411",-0.3,"Down","Down",TRUE
"Tfe3","ENSMUSG00000000134",-0.686776740565569,0.760485585736457,"ENSMUSG00000000134",-0.7,"Down","Down",TRUE
"Tff3","ENSMUSG00000024029",-0.679230771601913,0.2403736550336,"ENSMUSG00000024029",-0.7,"Down","Down",TRUE
"Tfg","ENSMUSG00000022757",0.667114085307378,0.269869821664164,"ENSMUSG00000022757",0.6,"Up","Up",TRUE
"Tfip11","ENSMUSG00000029345",0.327217712023687,0.906258416286412,"ENSMUSG00000029345",0.3,"Up","Up",TRUE
"Tfpt","ENSMUSG00000006335",1.38960603652833,0.668649980201456,"ENSMUSG00000006335",0.6,"Up","Up",TRUE
"Tfrc","ENSMUSG00000022797",-0.630069929578635,0.0642314489769095,"ENSMUSG00000022797",-0.6,"Down","Down",TRUE
"Tgds","ENSMUSG00000022130",0.517871650274745,0.896677301736527,"ENSMUSG00000022130",0.3,"Up","Up",TRUE
"Tgfa","ENSMUSG00000029999",0.44349723695793,0.52729577194844,"ENSMUSG00000029999",0.4,"Up","Up",TRUE
"Tgfb1","ENSMUSG00000002603",1.33967498316634,0.375856011744056,"ENSMUSG00000002603",0.9,"Up","Up",TRUE
"Tgfbi","ENSMUSG00000035493",1.74355979763831,0.000664157126818385,"ENSMUSG00000035493",1.5,"Up","Up",TRUE
"Tgfbr1","ENSMUSG00000007613",0.142756706978668,0.940631554365131,"ENSMUSG00000007613",0.1,"Up","Up",TRUE
"Tgfbr2","ENSMUSG00000032440",1.13395994305083,4.48851675060906e-06,"ENSMUSG00000032440",1.1,"Up","Up",TRUE
"Tgfbr3","ENSMUSG00000029287",-1.82268424059,0.519618700101286,"ENSMUSG00000029287",-0.9,"Down","Down",TRUE
"Tgfbrap1","ENSMUSG00000070939",-0.1460607238479,0.947409816990606,"ENSMUSG00000070939",-0.1,"Down","Down",TRUE
"Tgm2","ENSMUSG00000037820",1.49286766520345,0.353279350574481,"ENSMUSG00000037820",1.6,"Up","Up",TRUE
"Tgoln1","ENSMUSG00000056429",-0.447807973529743,0.298873668357752,"ENSMUSG00000056429",-0.4,"Down","Down",TRUE
"Tgs1","ENSMUSG00000028233",-0.220789103335334,0.944991031885923,"ENSMUSG00000028233",-0.2,"Down","Down",TRUE
"Thada","ENSMUSG00000024251",-0.413855682557228,0.852740842631206,"ENSMUSG00000024251",-0.3,"Down","Down",TRUE
"Thap1","ENSMUSG00000037214",0.41598267593415,0.919603375733435,"ENSMUSG00000037214",0.3,"Up","Up",TRUE
"Thap11","ENSMUSG00000036442",-0.535080895933998,0.909653699486296,"ENSMUSG00000036442",-0.3,"Down","Down",TRUE
"Thap12","ENSMUSG00000030753",0.356109274055887,0.809048987973831,"ENSMUSG00000030753",0.3,"Up","Up",TRUE
"Thap2","ENSMUSG00000020137",0.446633312882634,0.882643781843554,"ENSMUSG00000020137",0.3,"Up","Up",TRUE
"Thap4","ENSMUSG00000026279",-0.571992631537836,0.68549046605161,"ENSMUSG00000026279",-0.5,"Down","Down",TRUE
"Thap6","ENSMUSG00000102644",-0.435180477795085,0.882643781843554,"ENSMUSG00000102644",-0.3,"Down","Down",TRUE
"Thap7","ENSMUSG00000022760",-0.953019394468299,0.791479864433815,"ENSMUSG00000022760",-0.5,"Down","Down",TRUE
"Thbd","ENSMUSG00000074743",0.993285404422583,0.621925309424521,"ENSMUSG00000074743",0.7,"Up","Up",TRUE
"Thbs1","ENSMUSG00000040152",1.16115444698022,0.0756470219167254,"ENSMUSG00000040152",1,"Up","Up",TRUE
"Thbs2","ENSMUSG00000023885",0.74322790953488,0.908916683096289,"ENSMUSG00000023885",0.3,"Up","Up",TRUE
"Themis3","ENSMUSG00000024105",0.886962428939359,0.136809087654589,"ENSMUSG00000024105",0.8,"Up","Up",TRUE
"Thg1l","ENSMUSG00000011254",0.755226041143428,0.884110617850564,"ENSMUSG00000011254",0.5,"Up","Up",TRUE
"Thnsl1","ENSMUSG00000048550",0.106900376492417,0.983556546064879,"ENSMUSG00000048550",0.1,"Up","Up",TRUE
"Thoc1","ENSMUSG00000024287",-0.416639978603739,0.858290580720478,"ENSMUSG00000024287",-0.4,"Down","Down",TRUE
"Thoc2l","ENSMUSG00000097392",-0.337696446741239,0.911395303334419,"ENSMUSG00000097392",-0.2,"Down","Down",TRUE
"Thoc3","ENSMUSG00000025872",0.160167496441102,0.980388620275529,"ENSMUSG00000025872",0.1,"Up","Up",TRUE
"Thoc5","ENSMUSG00000034274",-0.20403030486568,0.947909665227538,"ENSMUSG00000034274",-0.2,"Down","Down",TRUE
"Thoc6","ENSMUSG00000041319",0.225626720985279,0.975305227933305,"ENSMUSG00000041319",0.1,"Up","Up",TRUE
"Thoc7","ENSMUSG00000053453",0.0767977403612416,0.980388620275529,"ENSMUSG00000053453",0.1,"Up","Up",TRUE
"Thop1","ENSMUSG00000004929",0.364104800489228,0.902821693547932,"ENSMUSG00000004929",0.3,"Up","Up",TRUE
"Thpo","ENSMUSG00000022847",0.403679340745951,0.943904168643718,"ENSMUSG00000022847",0.2,"Up","Up",TRUE
"Thra","ENSMUSG00000058756",-0.193616743533243,0.922396743559192,"ENSMUSG00000058756",-0.2,"Down","Down",TRUE
"Thrap3","ENSMUSG00000043962",0.141440928810897,0.941023963531467,"ENSMUSG00000043962",0.1,"Up","Up",TRUE
"Thrb","ENSMUSG00000021779",-1.39301010188198,0.118848064104324,"ENSMUSG00000021779",-1.1,"Down","Down",TRUE
"Thsd4","ENSMUSG00000032289",0.210284407397628,0.911395303334419,"ENSMUSG00000032289",0.2,"Up","Up",TRUE
"Thsd7a","ENSMUSG00000032625",2.55141065748908,0.168346944659374,"ENSMUSG00000032625",1.2,"Up","Up",TRUE
"Thumpd1","ENSMUSG00000030942",0.248079587754132,0.943898283213427,"ENSMUSG00000030942",0.2,"Up","Up",TRUE
"Thumpd3","ENSMUSG00000030264",-0.385862542642529,0.573707447723326,"ENSMUSG00000030264",-0.4,"Down","Down",TRUE
"Thyn1","ENSMUSG00000035443",-0.368886350137796,0.915307710024695,"ENSMUSG00000035443",-0.3,"Down","Down",TRUE
"Tia1","ENSMUSG00000071337",-0.395510563414675,0.66023106106114,"ENSMUSG00000071337",-0.4,"Down","Down",TRUE
"Tiaf2","ENSMUSG00000115568",-1.03197001474451,0.758195606501221,"ENSMUSG00000115568",-0.6,"Down","Down",TRUE
"Tial1","ENSMUSG00000030846",-0.416236270094244,0.696799437584091,"ENSMUSG00000030846",-0.4,"Down","Down",TRUE
"Tiam1","ENSMUSG00000002489",-0.384319549039363,0.936175834178223,"ENSMUSG00000002489",-0.2,"Down","Down",TRUE
"Tiam2","ENSMUSG00000023800",-0.47166239538057,0.687298602534857,"ENSMUSG00000023800",-0.5,"Down","Down",TRUE
"Ticam1","ENSMUSG00000047123",-0.226132779598582,0.916425489906891,"ENSMUSG00000047123",-0.2,"Down","Down",TRUE
"Tifa","ENSMUSG00000046688",-1.47983257413817,0.45718051793847,"ENSMUSG00000046688",-0.7,"Down","Down",TRUE
"Tigar","ENSMUSG00000038028",-0.176309758046115,0.96899923799622,"ENSMUSG00000038028",-0.1,"Down","Down",TRUE
"Tigd2","ENSMUSG00000049232",-0.440496379405967,0.908702828619599,"ENSMUSG00000049232",-0.3,"Down","Down",TRUE
"Timm10b","ENSMUSG00000089847",-0.30511791335744,0.979415674134127,"ENSMUSG00000089847",-0.2,"Down","Down",TRUE
"Timm13","ENSMUSG00000020219",0.0997206998757736,0.982461449444969,"ENSMUSG00000020219",0.1,"Up","Up",TRUE
"Timm17a","ENSMUSG00000062580",0.198739498680155,0.936465071481119,"ENSMUSG00000062580",0.2,"Up","Up",TRUE
"Timm17b","ENSMUSG00000031158",0.0735392898710089,0.990447385095158,"ENSMUSG00000031158",0.1,"Up","Up",TRUE
"Timm21","ENSMUSG00000024645",-0.234552034801609,0.958125549089486,"ENSMUSG00000024645",-0.2,"Down","Down",TRUE
"Timm22","ENSMUSG00000020843",-0.364663058515204,0.936465071481119,"ENSMUSG00000020843",-0.2,"Down","Down",TRUE
"Timm23","ENSMUSG00000013701",0.260815984719966,0.947909665227538,"ENSMUSG00000013701",0.2,"Up","Up",TRUE
"Timm29","ENSMUSG00000048429",0.257749051184078,0.92552709347391,"ENSMUSG00000048429",0.2,"Up","Up",TRUE
"Timm8b","ENSMUSG00000039016",0.307105312780516,0.912362638957324,"ENSMUSG00000039016",0.3,"Up","Up",TRUE
"Timm9","ENSMUSG00000021079",-1.71264187846298,0.546140447542738,"ENSMUSG00000021079",-0.8,"Down","Down",TRUE
"Timp2","ENSMUSG00000017466",0.62168460077789,0.743383725122364,"ENSMUSG00000017466",0.5,"Up","Up",TRUE
"Timp3","ENSMUSG00000020044",0.476906872184651,0.885961442344183,"ENSMUSG00000020044",0.3,"Up","Up",TRUE
"Tinag","ENSMUSG00000032357",-0.342205022946221,0.927470090134016,"ENSMUSG00000032357",-0.3,"Down","Down",TRUE
"Tinagl1","ENSMUSG00000028776",0.117737972873219,0.957838904891184,"ENSMUSG00000028776",0.1,"Up","Up",TRUE
"Tinf2","ENSMUSG00000007589",-0.105374501633351,0.980388620275529,"ENSMUSG00000007589",-0.1,"Down","Down",TRUE
"Tiparp","ENSMUSG00000034640",0.0931924578176568,0.977367489681727,"ENSMUSG00000034640",0.1,"Up","Up",TRUE
"Tiprl","ENSMUSG00000040843",0.241882685754245,0.941023963531467,"ENSMUSG00000040843",0.2,"Up","Up",TRUE
"Tirap","ENSMUSG00000032041",0.350973130236575,0.839660003513789,"ENSMUSG00000032041",0.3,"Up","Up",TRUE
"Tjap1","ENSMUSG00000012296",0.347109744624603,0.922396743559192,"ENSMUSG00000012296",0.3,"Up","Up",TRUE
"Tjp1","ENSMUSG00000030516",0.137109485226522,0.882643781843554,"ENSMUSG00000030516",0.1,"Up","Up",TRUE
"Tjp2","ENSMUSG00000024812",0.382769556957425,0.649926339675196,"ENSMUSG00000024812",0.4,"Up","Up",TRUE
"Tjp3","ENSMUSG00000034917",0.143376119181656,0.908702828619599,"ENSMUSG00000034917",0.1,"Up","Up",TRUE
"Tk1","ENSMUSG00000025574",-0.125944487759003,0.980388620275529,"ENSMUSG00000025574",-0.1,"Down","Down",TRUE
"Tk2","ENSMUSG00000035824",0.818909208719192,0.75627981650932,"ENSMUSG00000035824",0.5,"Up","Up",TRUE
"Tkt","ENSMUSG00000021957",0.405839231044121,0.494527316028763,"ENSMUSG00000021957",0.4,"Up","Up",TRUE
"Tlcd1","ENSMUSG00000019437",-0.25738806789294,0.972240843222942,"ENSMUSG00000019437",-0.1,"Down","Down",TRUE
"Tlcd2","ENSMUSG00000038217",0.363361629313031,0.947909665227538,"ENSMUSG00000038217",0.2,"Up","Up",TRUE
"Tlcd3a","ENSMUSG00000069808",0.472845785332077,0.791479864433815,"ENSMUSG00000069808",0.4,"Up","Up",TRUE
"Tlcd4","ENSMUSG00000028132",-0.440357134390871,0.791479864433815,"ENSMUSG00000028132",-0.4,"Down","Down",TRUE
"Tle1","ENSMUSG00000008305",0.144915956384932,0.939623912738911,"ENSMUSG00000008305",0.1,"Up","Up",TRUE
"Tle3","ENSMUSG00000032280",-1.18000491396546,0.0277269788766168,"ENSMUSG00000032280",-1,"Down","Down",TRUE
"Tle4","ENSMUSG00000024642",0.902071140102516,0.0310421353228601,"ENSMUSG00000024642",0.8,"Up","Up",TRUE
"Tle5","ENSMUSG00000054452",-0.0635428154480317,0.977789657841989,"ENSMUSG00000054452",-0.1,"Down","Down",TRUE
"Tlk1","ENSMUSG00000041997",-0.341952161864404,0.751316823615329,"ENSMUSG00000041997",-0.3,"Down","Down",TRUE
"Tlk2","ENSMUSG00000020694",-0.105644014511786,0.977789657841989,"ENSMUSG00000020694",-0.1,"Down","Down",TRUE
"Tln1","ENSMUSG00000028465",0.514594993094919,0.151307203371691,"ENSMUSG00000028465",0.5,"Up","Up",TRUE
"Tln2","ENSMUSG00000052698",0.296111129274316,0.882782314279027,"ENSMUSG00000052698",0.2,"Up","Up",TRUE
"Tlr1","ENSMUSG00000044827",-1.03560136808758,0.246520317962222,"ENSMUSG00000044827",-0.9,"Down","Down",TRUE
"Tlr2","ENSMUSG00000027995",-0.430448560559012,0.87607774208063,"ENSMUSG00000027995",-0.4,"Down","Down",TRUE
"Tlr3","ENSMUSG00000031639",-0.386832655235312,0.731368451229649,"ENSMUSG00000031639",-0.3,"Down","Down",TRUE
"Tlr4","ENSMUSG00000039005",0.308051483955498,0.825140005284961,"ENSMUSG00000039005",0.3,"Up","Up",TRUE
"Tlr5","ENSMUSG00000079164",-0.795922647875778,0.837611775214489,"ENSMUSG00000079164",-0.5,"Down","Down",TRUE
"Tm2d1","ENSMUSG00000028563",-0.169826301568264,0.958719993972957,"ENSMUSG00000028563",-0.1,"Down","Down",TRUE
"Tm2d2","ENSMUSG00000031556",-0.266550721465455,0.892119808810463,"ENSMUSG00000031556",-0.2,"Down","Down",TRUE
"Tm2d3","ENSMUSG00000078681",0.670020057632138,0.87607774208063,"ENSMUSG00000078681",0.4,"Up","Up",TRUE
"Tm4sf20","ENSMUSG00000026149",0.186509065765274,0.90343473106225,"ENSMUSG00000026149",0.2,"Up","Up",TRUE
"Tm4sf4","ENSMUSG00000027801",3.76633497337774,0.108389516620527,"ENSMUSG00000027801",1.5,"Up","Up",TRUE
"Tm4sf5","ENSMUSG00000018919",3.06822016555339,0.00119966312287422,"ENSMUSG00000018919",1.9,"Up","Up",TRUE
"Tm6sf2","ENSMUSG00000036151",0.91010111118643,0.710838151884011,"ENSMUSG00000036151",0.5,"Up","Up",TRUE
"Tm7sf2","ENSMUSG00000024799",-0.49284586818235,0.89428757530875,"ENSMUSG00000024799",-0.4,"Down","Down",TRUE
"Tm7sf3","ENSMUSG00000040234",-0.161871491159722,0.942673041569402,"ENSMUSG00000040234",-0.1,"Down","Down",TRUE
"Tm9sf1","ENSMUSG00000002320",-0.197700744165238,0.93155702030897,"ENSMUSG00000002320",-0.2,"Down","Down",TRUE
"Tm9sf2","ENSMUSG00000025544",-0.287253448867818,0.55664255632557,"ENSMUSG00000025544",-0.3,"Down","Down",TRUE
"Tm9sf3","ENSMUSG00000025016",0.45202545312761,0.198573077494436,"ENSMUSG00000025016",0.5,"Up","Up",TRUE
"Tm9sf4","ENSMUSG00000068040",-0.108586593284543,0.953397075596109,"ENSMUSG00000068040",-0.1,"Down","Down",TRUE
"Tma7","ENSMUSG00000091537",0.225671548077072,0.951573402899073,"ENSMUSG00000091537",0.2,"Up","Up",TRUE
"Tmbim1","ENSMUSG00000006301",0.316526363125386,0.735561097525687,"ENSMUSG00000006301",0.3,"Up","Up",TRUE
"Tmbim4","ENSMUSG00000020225",-0.333831043034122,0.81235645881597,"ENSMUSG00000020225",-0.3,"Down","Down",TRUE
"Tmbim6","ENSMUSG00000023010",-0.159232259975463,0.852740842631206,"ENSMUSG00000023010",-0.2,"Down","Down",TRUE
"Tmc1","ENSMUSG00000024749",-1.38424926286257,0.564471608618314,"ENSMUSG00000024749",-0.8,"Down","Down",TRUE
"Tmc4","ENSMUSG00000019734",0.232326827710704,0.726793981106494,"ENSMUSG00000019734",0.2,"Up","Up",TRUE
"Tmc5","ENSMUSG00000030650",-0.505650464080884,0.322470847582306,"ENSMUSG00000030650",-0.5,"Down","Down",TRUE
"Tmc6","ENSMUSG00000025572",0.134079941188013,0.963029630950973,"ENSMUSG00000025572",0.1,"Up","Up",TRUE
"Tmc7","ENSMUSG00000042246",0.599876922644424,0.452856252491669,"ENSMUSG00000042246",0.5,"Up","Up",TRUE
"Tmc8","ENSMUSG00000050106",0.165801812200896,0.971618534563176,"ENSMUSG00000050106",0.1,"Up","Up",TRUE
"Tmcc1","ENSMUSG00000030126",-0.253980455227173,0.888073296435024,"ENSMUSG00000030126",-0.3,"Down","Down",TRUE
"Tmcc3","ENSMUSG00000020023",0.19275392645534,0.852740842631206,"ENSMUSG00000020023",0.2,"Up","Up",TRUE
"Tmcc3os","ENSMUSG00000086269",-0.151639541148845,0.980388620275529,"ENSMUSG00000086269",-0.1,"Down","Down",TRUE
"Tmco1","ENSMUSG00000052428",0.436199479473385,0.821931909985964,"ENSMUSG00000052428",0.4,"Up","Up",TRUE
"Tmco3","ENSMUSG00000038497",0.295947371581257,0.791479864433815,"ENSMUSG00000038497",0.3,"Up","Up",TRUE
"Tmco4","ENSMUSG00000041143",0.163022697783946,0.971108796644868,"ENSMUSG00000041143",0.1,"Up","Up",TRUE
"Tmco6","ENSMUSG00000006850",-1.08252874275303,0.684231667974008,"ENSMUSG00000006850",-0.7,"Down","Down",TRUE
"Tmed10-ps","ENSMUSG00000114251",-0.189548329680099,0.980388620275529,"ENSMUSG00000114251",-0.1,"Down","Down",TRUE
"Tmed2","ENSMUSG00000029390",0.239132254122945,0.915785624170799,"ENSMUSG00000029390",0.2,"Up","Up",TRUE
"Tmed3","ENSMUSG00000032353",-0.726546319678585,0.653371877716471,"ENSMUSG00000032353",-0.6,"Down","Down",TRUE
"Tmed4","ENSMUSG00000004394",-0.7288911402529,0.621472160154349,"ENSMUSG00000004394",-0.6,"Down","Down",TRUE
"Tmed8","ENSMUSG00000034111",0.0223660334385301,0.994599745960765,"ENSMUSG00000034111",-0.1,"Up","Down",FALSE
"Tmed9","ENSMUSG00000058569",0.290686964134118,0.852740842631206,"ENSMUSG00000058569",0.3,"Up","Up",TRUE
"Tmeff2","ENSMUSG00000026109",0.148369957943302,0.980388620275529,"ENSMUSG00000026109",0.1,"Up","Up",TRUE
"Tmem102","ENSMUSG00000089876",0.723856363487371,0.553285343708255,"ENSMUSG00000089876",0.5,"Up","Up",TRUE
"Tmem104","ENSMUSG00000045980",0.482668179593787,0.882643781843554,"ENSMUSG00000045980",0.3,"Up","Up",TRUE
"Tmem106a","ENSMUSG00000034947",-0.228893084407955,0.910092371927176,"ENSMUSG00000034947",-0.2,"Down","Down",TRUE
"Tmem109","ENSMUSG00000034659",-0.852159421164132,0.723945839839844,"ENSMUSG00000034659",-0.6,"Down","Down",TRUE
"Tmem11","ENSMUSG00000043284",0.326343012790841,0.918539291467484,"ENSMUSG00000043284",0.2,"Up","Up",TRUE
"Tmem117","ENSMUSG00000063296",-0.509406671967652,0.777967675759147,"ENSMUSG00000063296",-0.4,"Down","Down",TRUE
